ID	description	additional_image_link	condition	mpn	custom_label_2	title	availability	price	link	image_link	brand	item_group_id	custom_label_0	google_product_category	product_type	adult
6920	"Каркас теплицы «Омега» изготовлен из открытого омега профиля с толщиной стенки 0,75 мм. Теплица выдерживает механические нагрузки около 30 кг/м кв. Один торец теплицы имеют дверь с форточкой, второй торец — форточку.
Обратите внимание на толщину стенки профиля. Недобросовестные производители указывают толщину 0,75 мм, а в действительности используют профиль толщиной 0,5 мм. Каркас наших теплиц изготовлен из профиля с толщиной стенки 0,75 мм.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-002.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-003.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-012.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-011.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-008.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-013.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-005.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-006.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-014.jpg	new	6920	"Теплицы > Теплицы «Омега» с пленкой > Теплицы с пленкой"	"Теплица «Омега» 3х8 из оцинкованного омега профиля с пленкой 150 мкм"	"in stock"	"5350 UAH"	https://fabrika-teplic.com/vitrina/teplicza-omega-3h8x2-iz-oczinkovannogo-omega-profilya-pod-plenku-150-mkm/	https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-020.png	"Alistan Shop"	6920		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Омега» с пленкой > Теплицы с пленкой"	no
6921	"Каркас теплицы «Омега» изготовлен из открытого омега профиля с толщиной стенки 0,75 мм. Теплица выдерживает механические нагрузки около 30 кг/м кв. Один торец теплицы имеют дверь с форточкой, второй торец — форточку.
Обратите внимание на толщину стенки профиля. Недобросовестные производители указывают толщину 0,75 мм, а в действительности используют профиль толщиной 0,5 мм. Каркас наших теплиц изготовлен из профиля с толщиной стенки 0,75 мм.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-002.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-003.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-012.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-011.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-008.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-013.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-005.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-006.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-014.jpg	new	6921	"Теплицы > Теплицы «Омега» с пленкой > Теплицы с пленкой"	"Теплица «Омега» 3х10 из оцинкованного омега профиля с пленкой 150 мкм"	"in stock"	"6550 UAH"	https://fabrika-teplic.com/vitrina/teplicza-omega-3h10x2-iz-oczinkovannogo-omega-profilya-pod-plenku-150-mkm/	https://fabrika-teplic.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-020.png	"Alistan Shop"	6921		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Омега» с пленкой > Теплицы с пленкой"	no
7457	"Каркас теплицы «Титан» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки до 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/teplica-polikarbonat-01.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-21.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-12.jpg	new	7457	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с"	"Теплица «Титан» 3х6 из оцинкованной квадратной трубы 1,5 мм с поликарбонатом Soton 4 мм"	"in stock"	"10400 UAH"	https://fabrika-teplic.com/vitrina/teplicza-titan-3x6x2-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-4-mm/	https://fabrika-teplic.com/wp-content/uploads/titan-17.png	"Alistan Shop"	7457		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с поликарбонатом"	no
7483	"Каркас теплицы «Титан» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки до 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/teplica-polikarbonat-01.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-21.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-12.jpg	new	7483	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с"	"Теплица «Титан» 3х6 из оцинкованной квадратной трубы 1,5 мм с поликарбонатом Soton 6 мм"	"in stock"	"13150 UAH"	https://fabrika-teplic.com/vitrina/teplicza-titan-3x6x2-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-6-mm/	https://fabrika-teplic.com/wp-content/uploads/titan-17.png	"Alistan Shop"	7483		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с поликарбонатом"	no
7485	"Каркас теплицы «Титан» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки до 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/teplica-polikarbonat-01.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-21.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-12.jpg	new	7485	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с"	"Теплица «Титан» 3х6 из оцинкованной квадратной трубы 1,5 мм с поликарбонатом Soton 8 мм"	"in stock"	"16200 UAH"	https://fabrika-teplic.com/vitrina/teplicza-titan-3x6x2-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-8-mm/	https://fabrika-teplic.com/wp-content/uploads/titan-17.png	"Alistan Shop"	7485		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с поликарбонатом"	no
7486	"Каркас теплицы «Титан» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки до 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/teplica-polikarbonat-01.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-21.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-12.jpg	new	7486	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с"	"Теплица «Титан» 3х4 из оцинкованной квадратной трубы 1,5 мм с поликарбонатом Soton 4 мм"	"in stock"	"8200 UAH"	https://fabrika-teplic.com/vitrina/teplicza-titan-3x4x2-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-4-mm/	https://fabrika-teplic.com/wp-content/uploads/titan-17.png	"Alistan Shop"	7486		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с поликарбонатом"	no
7487	"Каркас теплицы «Титан» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки до 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/teplica-polikarbonat-01.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-21.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-12.jpg	new	7487	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с"	"Теплица «Титан» 3х4 из оцинкованной квадратной трубы 1,5 мм с поликарбонатом Soton 6 мм"	"in stock"	"10250 UAH"	https://fabrika-teplic.com/vitrina/teplicza-titan-3x4x2-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-6-mm/	https://fabrika-teplic.com/wp-content/uploads/titan-17.png	"Alistan Shop"	7487		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с поликарбонатом"	no
7488	"Каркас теплицы «Титан» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки до 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/teplica-polikarbonat-01.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-21.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-12.jpg	new	7488	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с"	"Теплица «Титан» 3х4 из оцинкованной квадратной трубы 1,5 мм с поликарбонатом Soton 8 мм"	"in stock"	"12550 UAH"	https://fabrika-teplic.com/vitrina/teplicza-titan-3x4x2-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-8-mm/	https://fabrika-teplic.com/wp-content/uploads/titan-17.png	"Alistan Shop"	7488		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с поликарбонатом"	no
7489	"Каркас теплицы «Титан» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки до 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/teplica-titan-21.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-22.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-23.jpg	new	7489	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с"	"Теплица «Титан» 3х8 из оцинкованной квадратной трубы 1,5 мм с поликарбонатом Soton 4 мм"	"in stock"	"12600 UAH"	https://fabrika-teplic.com/vitrina/teplicza-titan-3x8x2-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-4-mm/	https://fabrika-teplic.com/wp-content/uploads/titan-17.png	"Alistan Shop"	7489		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с поликарбонатом"	no
7490	"Каркас теплицы «Титан» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки до 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/teplica-titan-21.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-22.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-23.jpg	new	7490	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с"	"Теплица «Титан» 3х8 из оцинкованной квадратной трубы 1,5 мм с поликарбонатом Soton 6 мм"	"in stock"	"16000 UAH"	https://fabrika-teplic.com/vitrina/teplicza-titan-3x8x2-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-6-mm/	https://fabrika-teplic.com/wp-content/uploads/titan-17.png	"Alistan Shop"	7490		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с поликарбонатом"	no
7491	"Каркас теплицы «Титан» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки до 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/teplica-titan-21.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-22.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-23.jpg	new	7491	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с"	"Теплица «Титан» 3х8 из оцинкованной квадратной трубы 1,5 мм с поликарбонатом Soton 8 мм"	"in stock"	"19850 UAH"	https://fabrika-teplic.com/vitrina/teplicza-titan-3x8x2-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-8-mm/	https://fabrika-teplic.com/wp-content/uploads/titan-17.png	"Alistan Shop"	7491		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с поликарбонатом"	no
7493	"Каркас теплицы «Титан» изготовлен из квадратной оцинкованной трубы 20х20 мм с толщиной стенки 1,5 мм. Теплица выдерживает механические нагрузки до 250 кг/м кв. Срок эксплуатации теплицы — от 10 лет.
Один торец теплицы имеет дверь с форточкой, второй — форточку. Для накрытия каркаса используется сотовый поликарбонат, изготавливаемый специально для теплиц.
Инструкции сборки
"	https://fabrika-teplic.com/wp-content/uploads/teplica-titan-21.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-22.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-03.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-02.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-09.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-07.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-16.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-14.jpg%2Chttps://fabrika-teplic.com/wp-content/uploads/teplica-titan-23.jpg	new	7493	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с"	"Теплица «Титан» 3х10 из оцинкованной квадратной трубы 1,5 мм с поликарбонатом Soton 4"	"in stock"	"14800 UAH"	https://fabrika-teplic.com/vitrina/teplicza-titan-3x10x2-iz-oczinkovannoj-kvadratnoj-truby-s-polikarbonatom-soton-nano-4-mm/	https://fabrika-teplic.com/wp-content/uploads/titan-17.png	"Alistan Shop"	7493		"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы > Теплицы «Титан» с поликарбонатом > Теплицы с поликарбонатом"	no
