ID	description	additional_image_link	condition	gtin	mpn	image_link	title	custom_label_0	item_group_id	google_product_category	product_type	link	price	availability
6347	"Теплица «Омега» 3х4х2 м включает усиленный каркас и светостабилизационную пленку толщиной 120 мкм. Ширина каркаса — 3 м, длина — 4 м, высота — 2 м. Окна и двери имеются на обеих торцах тепличной конструкции.
Усиленный каркас теплицы выдерживает снеговую нагрузку до 40 кг/м кв., ветровую — 30 кг/м кв. Это позволяет использовать конструкцию для круглогодичного выращивания тепличных культур.
Теплица «Омега» размером 3х4 м с усиленным оцинкованным каркасом, укомплектованная тепличной пленкой — лучшее решение для дачи или загородного дома. Для наших клиентов — доступная стоимость от производителя и консультация специалиста по сборке и установке теплицы.
"	https://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-002.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-003.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-004.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-005.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-006.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-007.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-008.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-009.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-010.jpg	new	6347	6347	https://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-020.png	"Теплица «Омега» 3х4x2 из оцинкованного омега профиля под пленку 120 мкм"		6347	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы ""Омега"" с пленкой > Теплицы с пленкой"	https://ua.alistan-shop.com/vitrina/teplicza-omega-3h4x2-iz-oczinkovannogo-omega-profilya-pod-plenku-120-mkm/	"3300 UAH"	"in stock"
6350	"Теплица «Омега» 3х8х2 м включает усиленный каркас и светостабилизационную пленку толщиной 120 мкм. Ширина каркаса — 3 м, длина — 8 м, высота — 2 м. Окна и двери имеются на обеих торцах тепличной конструкции.
Усиленный каркас теплицы выдерживает снеговую нагрузку до 40 кг/м кв., ветровую — 30 кг/м кв. Это позволяет использовать конструкцию для круглогодичного выращивания тепличных культур.
Теплица «Омега» размером 3х8 м с усиленным оцинкованным каркасом, укомплектованная тепличной пленкой — лучшее решение для дачи или загородного дома. Для наших клиентов — доступная стоимость от производителя и консультация специалиста по сборке и установке теплицы.
"	https://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-002.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-003.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-004.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-005.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-006.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-007.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-008.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-009.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-010.jpg	new	6350	6350	https://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-020.png	"Теплица «Омега» 3х8x2 из оцинкованного омега профиля под пленку 120 мкм"		6350	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы ""Омега"" с пленкой > Теплицы с пленкой"	https://ua.alistan-shop.com/vitrina/teplicza-omega-3h8x2-iz-oczinkovannogo-omega-profilya-pod-plenku-120-mkm/	"5100 UAH"	"in stock"
6352	"Теплица «Омега» 3х10х2 м включает усиленный каркас и светостабилизационную пленку толщиной 120 мкм. Ширина каркаса — 3 м, длина — 10 м, высота — 2 м. Окна и двери имеются на обеих торцах тепличной конструкции.
Усиленный каркас теплицы выдерживает снеговую нагрузку до 40 кг/м кв., ветровую — 30 кг/м кв. Это позволяет использовать конструкцию для круглогодичного выращивания тепличных культур.
Теплица «Омега» размером 3х10 м с усиленным оцинкованным каркасом, укомплектованная тепличной пленкой — лучшее решение для дачи или загородного дома. Для наших клиентов — доступная стоимость от производителя и консультация специалиста по сборке и установке теплицы.
"	https://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-002.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-003.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-004.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-005.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-006.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-007.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-008.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-009.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-010.jpg	new	6352	6352	https://ua.alistan-shop.com/wp-content/uploads/tunel-folia-3x6-stal-ocynk-020.png	"Теплица «Омега» 3х10x2 из оцинкованного омега профиля под пленку 120 мкм"		6352	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы ""Омега"" с пленкой > Теплицы с пленкой"	https://ua.alistan-shop.com/vitrina/teplicza-omega-3h10x2-iz-oczinkovannogo-omega-profilya-pod-plenku-120-mkm/	"6250 UAH"	"in stock"
6354	"Каркас теплицы «Омега» 3х4х2 изготовлен из оцинкованного открытого профиля Omega (лист в форме волнистой буквы «M»). Толщина стенки стального профиля составляет 0,75 мм. Расстояние между арками (шаг) &#8212; 0,60 см. Количество продольных полос &#8212; 9 шт. Усиленный каркас выдерживает нагрузку до 50 кг/м 2. Прочная и надежная теплица по низкой цене от производителя является лучшим решением в этом ценовом диапазоне.
Для покрытия теплицы используется инновационный материал — сотовый поликарбонат толщиной 6 мм, который характеризуется отличными прочностными характеристиками.
"	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-004.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-005.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-006.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-007.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-008.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-009.jpg	new	6354	6354	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-020.png	"Теплица «Омега» 3х4х2 из оцинкованного омега профиля с поликарбонатом Soton Nano 6 мм"		6354	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы ""Омега"" с поликарбонатом > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-omega-3h4h2-iz-oczinkovannogo-omega-profilya-pod-polikarbonat-6-mm/	"9000 UAH"	"in stock"
6358	"Каркас теплицы «Омега» 3х8х2 изготовлен из оцинкованного открытого профиля Omega (лист в форме волнистой буквы «M»). Толщина стенки стального профиля составляет 0,75 мм. Расстояние между арками (шаг) &#8212; 0,60 см, количество продольных полос 9 шт. Усиленный каркас выдерживает нагрузку до 50 кг/м 2. Прочная и надежная теплица по низкой цене от производителя является лучшим решением в этом ценовом диапазоне.
Для покрытия теплицы используется инновационный материал — сотовый поликарбонат толщиной 6 мм, который характеризуется отличными прочностными характеристиками.
"	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-004.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-005.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-006.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-007.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-008.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-009.jpg	new	6358	6358	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-020.png	"Теплица «Омега» 3х8х2 из оцинкованного омега профиля с поликарбонатом Soton Nano 6 мм"		6358	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы ""Омега"" с поликарбонатом > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-omega-3h8h2-iz-oczinkovannogo-omega-profilya-pod-polikarbonat-6-mm/	"14600 UAH"	"in stock"
6360	"Каркас теплицы «Омега» 3х10х2 изготовлен из оцинкованного открытого профиля Omega (лист в форме волнистой буквы «M»). Толщина стенки стального профиля составляет 0,75 мм. Расстояние между арками (шаг) &#8212; 0,60 см, количество продольных полос &#8212; 9 шт. Усиленный каркас выдерживает нагрузку до 50 кг/м 2. Прочная и надежная теплица по низкой цене от производителя является лучшим решением в этом ценовом диапазоне.
Для покрытия теплицы используется инновационный материал — сотовый поликарбонат толщиной 6 мм, который характеризуется отличными прочностными характеристиками.
"	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-004.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-005.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-006.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-007.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-008.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-009.jpg	new	6360	6360	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-020.png	"Теплица «Омега» 3х10х2 из оцинкованного омега профиля с поликарбонатом Soton Nano 6 мм"		6360	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы ""Омега"" с поликарбонатом > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-omega-3h10h2-iz-oczinkovannogo-omega-profilya-pod-polikarbonat-6-mm/	"17750 UAH"	"in stock"
6363	"Каркас теплицы «Омега» 3х4х2 изготовлен из оцинкованного открытого профиля Omega (лист в форме волнистой буквы «M»). Толщина стенки стального профиля составляет 0,75 мм. Расстояние между арками (шаг) &#8212; 0,60 см, количество продольных полос &#8212; 9 шт. Усиленный каркас выдерживает нагрузку до 50 кг/м 2. Прочная и надежная теплица по низкой цене от производителя является лучшим решением в этом ценовом диапазоне.
Для покрытия теплицы используется инновационный материал — сотовый поликарбонат толщиной 4 мм, который характеризуется отличными прочностными характеристиками.
"	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-004.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-005.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-006.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-007.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-008.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-009.jpg	new	6363	6363	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-020.png	"Теплица «Омега» 3х4х2 из оцинкованного омега профиля с поликарбонатом Soton Nano 4 мм"		6363	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы ""Омега"" с поликарбонатом > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-omega-3h4h2-iz-oczinkovannogo-omega-profilya-pod-polikarbonat-4-mm/	"6300 UAH"	"in stock"
6364	"Каркас теплицы «Омега» 3х6х2 изготовлен из оцинкованного открытого профиля Omega (лист в форме волнистой буквы «M»). Толщина стенки стального профиля составляет 0,75 мм. Расстояние между арками (шаг) &#8212; 0,60 см, количество продольных полос &#8212; 9 шт. Усиленный каркас выдерживает нагрузку до 50 кг/м 2. Прочная и надежная теплица по низкой цене от производителя является лучшим решением в этом ценовом диапазоне.
Для покрытия теплицы используется инновационный материал — сотовый поликарбонат толщиной 4 мм, который характеризуется отличными прочностными характеристиками.
"	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-004.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-005.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-006.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-007.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-008.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-009.jpg	new	6364	6364	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-020.png	"Теплица «Омега» 3х6х2 из оцинкованного омега профиля с поликарбонатом Soton Nano 4 мм"		6364	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы ""Омега"" с поликарбонатом > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-omega-3h6h2-iz-oczinkovannogo-omega-profilya-pod-polikarbonat-4-mm/	"8100 UAH"	"in stock"
6365	"Каркас теплицы «Омега» 3х8х2 изготовлен из оцинкованного открытого профиля Omega (лист в форме волнистой буквы «M»). Толщина стенки стального профиля составляет 0,75 мм. Расстояние между арками (шаг) &#8212; 0,60 см, количество продольных полос &#8212; 9 шт. Усиленный каркас выдерживает нагрузку до 50 кг/м 2. Прочная и надежная теплица по низкой цене от производителя является лучшим решением в этом ценовом диапазоне.
Для покрытия теплицы используется инновационный материал — сотовый поликарбонат толщиной 4 мм, который характеризуется отличными прочностными характеристиками.
"	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-004.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-005.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-006.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-007.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-008.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-009.jpg	new	6365	6365	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-020.png	"Теплица «Омега» 3х8х2 из оцинкованного омега профиля с поликарбонатом Soton Nano 4 мм"		6365	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы ""Омега"" с поликарбонатом > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-omega-3h8h2-iz-oczinkovannogo-omega-profilya-pod-polikarbonat-4-mm/	"10100 UAH"	"in stock"
6366	"Каркас теплицы «Омега» 3х10х2 изготовлен из оцинкованного открытого профиля Omega (лист в форме волнистой буквы «M»). Толщина стенки стального профиля составляет 0,75 мм. Расстояние между арками (шаг) &#8212; 0,60 см, количество продольных полос &#8212; 9 шт. Усиленный каркас выдерживает нагрузку до 50 кг / м 2. Прочная и надежная теплица по низкой цене от производителя является лучшим решением в этом ценовом диапазоне.
Для покрытия теплицы используется инновационный материал — сотовый поликарбонат толщиной 4 мм, который характеризуется отличными прочностными характеристиками.
"	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-004.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-005.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-006.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-007.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-008.jpg%2Chttps://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-009.jpg	new	6366	6366	https://ua.alistan-shop.com/wp-content/uploads/tunel-poliweglan-3x6-stal-ocynk-020.png	"Теплица «Омега» 3х10х2 из оцинкованного омега профиля с поликарбонатом Soton Nano 4 мм"		6366	"Home & Garden > Lawn & Garden > Gardening > Greenhouses"	"Теплицы ""Омега"" с поликарбонатом > Теплицы с поликарбонатом"	https://ua.alistan-shop.com/vitrina/teplicza-omega-3h10h2-iz-oczinkovannogo-omega-profilya-pod-polikarbonat-4-mm/	"12350 UAH"	"in stock"
